u_teamid,id,AME,lower,upper,error,z,p,AME_Z,lower_Z,upper_Z,inv_weight,DV,main_IV_type,main_IV_source,main_IV_measurement,main_IV_time,main_IV_effect,package,num_countries,team_size,Hresult,AME_sup_p05,AME_neg_p05,AME_ns_p05,countries,software,iv_type,Jobs,Unemp,IncDiff,OldAge,House,Health,Scale,Stock,Flow,ChangeFlow,main_IV_as_control,twowayfe,cluster_any,mlm_any,mlm_re,mlm_fe,hybrid_mlm,level_cyear,level_country,level_year,country_dummies_only,year_dummies_only,year_as_count,logit,ologit,lpm,listwise,multimpute,ols,mlogit,ml_glm,bayes,L2boots,weights,pseudo_pnl,stata,r,mplus,spss,mlwin,dichotomize,categorical,mmodel,unbalpanel,w1985,w1990,w1996,w2006,w2016,AU,AT,BE,BG,CA,CL,HR,CY,CZ,DK,FI,FR,DE,HU,IS,IN,IE,IL,IT,JP,KR,LV,LT,NT,NZ,NO,PH,PL,PT,RU,SK,SI,ES,SE,CH,UK,US,ZA,TW,TR,UY,VE,orig13,orig17,eeurope,allavailable,emigration_ivC,emplrate_ivC,socx_ivC,unemprate_ivC,gdp_ivC,unchange_ivC,poverty_ivC,fbunemprate_ivC,fbunempchange_ivC,fbeducrate_ivC,fbeducratechange_ivC,socxchg_ivC,gdpchange_ivC,ginin_ivC,mcp_ivC,regime_ivC,socialistdummy_ivC,targeting_ivC,socx_programspecific_ivC,conservatism_ivC,decomm_ivC,tradeunion10_ivC,subFB_ivC,socult_ivC,fract_ivC,antiimm_ivC,pop_ivC,age_iv,age2_iv,sex_iv,employed_iv,income_iv,occclass_iv,occstatus_iv,education_iv,married_iv,household_iv,reldenom_iv,relattend_iv,publice_iv,urban_iv,fb_iv,cuts_iv,taxes_iv,upol_iv,leftright_iv,trust_iv,efficacy_iv,fbXnet,netXcons,netXeduc,netXage,netXsex,netXunemp,netXinc,fbXeduc,fbXage,fbXsex,fbXunemp,fbXgini,fbXurban,fbXinc,squared_imm,fractXfb,fbXleftright,anynonlin,u_expgroup1,backgr_degree1,backgr_degree_other1,backgr_exp_teach_stat1,backgr_exp_famil_mlm1,belief_H1_11,belief_agecare_11,belief_unempl_11,belief_income_11,belief_housing_11,belief_labour_11,belief_health_11,belief_certainty_11,attitude_immigration_11,attitude_importance_11,belief_H1_21,belief_agecare_21,belief_unempl_21,belief_income_21,belief_housing_21,belief_labour_21,belief_health_21,belief_certainty_21,delib_success1,delib_changemind1,delib_learn1,delib_gooddifficulty1,delib_enjoy1,delib_notcontrolling1,belief_H1_31,belief_agecare_31,belief_unempl_31,belief_income_31,belief_housing_31,belief_labour_31,belief_health_31,belief_certainty_31,backgr_pub_immigration1,backgr_pub_statistics1,backgr_pub_mlm1,model_eval1,u_expgroup2,backgr_degree2,backgr_degree_other2,backgr_exp_teach_stat2,backgr_exp_famil_mlm2,belief_H1_12,belief_agecare_12,belief_unempl_12,belief_income_12,belief_housing_12,belief_labour_12,belief_health_12,belief_certainty_12,attitude_immigration_12,attitude_importance_12,belief_H1_22,belief_agecare_22,belief_unempl_22,belief_income_22,belief_housing_22,belief_labour_22,belief_health_22,belief_certainty_22,delib_success2,delib_changemind2,delib_learn2,delib_gooddifficulty2,delib_enjoy2,delib_notcontrolling2,belief_H1_32,belief_agecare_32,belief_unempl_32,belief_income_32,belief_housing_32,belief_labour_32,belief_health_32,belief_certainty_32,backgr_pub_immigration2,backgr_pub_statistics2,backgr_pub_mlm2,model_eval2,u_expgroup3,backgr_degree3,backgr_degree_other3,backgr_exp_teach_stat3,backgr_exp_famil_mlm3,belief_H1_13,belief_agecare_13,belief_unempl_13,belief_income_13,belief_housing_13,belief_labour_13,belief_health_13,belief_certainty_13,attitude_immigration_13,attitude_importance_13,belief_H1_23,belief_agecare_23,belief_unempl_23,belief_income_23,belief_housing_23,belief_labour_23,belief_health_23,belief_certainty_23,delib_success3,delib_changemind3,delib_learn3,delib_gooddifficulty3,delib_enjoy3,delib_notcontrolling3,belief_H1_33,belief_agecare_33,belief_unempl_33,belief_income_33,belief_housing_33,belief_labour_33,belief_health_33,belief_certainty_33,backgr_pub_immigration3,backgr_pub_statistics3,backgr_pub_mlm3,model_eval3,belief_strength,belief_1_avg,belief_2_avg,belief_ipred
65,t65m35,-0.11998,-0.15417,-0.08579,0.03419,-6.87959,1e-05,-0.021016779821199,-0.027005808843426,-0.015027750798972,0.0277777777777778,IncDiff,Flow,World Bank,"Immigrant, foreign-born",10-year,Total,xtlogit,26,3,Support,1.0,0.0,0.0,26,stata,Flow,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,12.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,5.19999980926514,0.0,3.0,-99,12.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,1.0,1.0,5.19999980926514,0.0,6.0,Education,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,5.19999980926514,4.0,2.66666666666667,2.33333333333333,0.21652254529597
65,t65m36,-0.12645,-0.16088,-0.09201,0.03443,-7.19693,1e-05,-0.0221501234238258,-0.0281811930124562,-0.0161173021449285,0.0277777777777778,OldAge,Flow,World Bank,"Immigrant, foreign-born",10-year,Total,xtlogit,26,3,Support,1.0,0.0,0.0,26,stata,Flow,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,12.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,5.19999980926514,0.0,3.0,-99,12.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,1.0,1.0,5.19999980926514,0.0,6.0,Education,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,5.19999980926514,4.0,2.66666666666667,2.33333333333333,0.21652254529597
68,t68m1,-0.02688,-0.03995,-0.01382,0.01307,-4.02999,6e-05,-0.02688,-0.03995,-0.01382,0.0089285714285714,Jobs,Stock,UN,"Immigrant, foreign-born",current,Total,mixed,26,3,Reject,1.0,0.0,0.0,26,stata,Stock,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m2,-0.00733,-0.01932,0.00466,0.01199,-1.19771,0.23103,-0.00733,-0.01932,0.00466,0.0089285714285714,Unemp,Stock,UN,"Immigrant, foreign-born",current,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Stock,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m3,-0.0074,-0.01955,0.00475,0.01215,-1.19355,0.23265,-0.0074,-0.01955,0.00475,0.0089285714285714,IncDiff,Stock,UN,"Immigrant, foreign-born",current,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Stock,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m4,-0.00392,-0.01325,0.00542,0.00933,-0.82353,0.41021,-0.00392,-0.01325,0.00542,0.0089285714285714,OldAge,Stock,UN,"Immigrant, foreign-born",current,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Stock,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m5,-0.00248,-0.01419,0.00923,0.01171,-0.41541,0.67784,-0.00248,-0.01419,0.00923,0.0089285714285714,House,Stock,UN,"Immigrant, foreign-born",current,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Stock,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m6,-0.00124,-0.01046,0.00798,0.00922,-0.26383,0.79191,-0.00124,-0.01046,0.00798,0.0089285714285714,Health,Stock,UN,"Immigrant, foreign-born",current,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Stock,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m7,-0.00778,-0.01637,0.00082,0.00859,-1.77221,0.07636,-0.00778,-0.01637,0.00082,0.0089285714285714,Scale_6,Stock,UN,"Immigrant, foreign-born",current,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Stock,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m8,-0.09153,-0.18345,0.00039,0.09192,-1.9516,0.05099,-0.0160332210121216,-0.0321347579446488,6.83159204056311e-05,0.0089285714285714,Jobs,Flow,OECD,"Immigrant, foreign-born",1-year,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Flow,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m9,-0.02995,-0.1131,0.0532,0.08315,-0.70603,0.48017,-0.0052463123490991,-0.019811616917633,0.0093189922194348,0.0089285714285714,Unemp,Flow,OECD,"Immigrant, foreign-born",1-year,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Flow,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
68,t68m10,0.02901,-0.06481,0.12282,0.09382,0.60614,0.54442,0.0050816534640188,-0.0113527046192024,0.0215142598569734,0.0089285714285714,IncDiff,Flow,OECD,"Immigrant, foreign-born",1-year,Total,mixed,26,3,Reject,0.0,0.0,1.0,26,stata,Flow,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,-99,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,4.33333349227905,0.0,3.0,-99,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,0.0,3.0,-99,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,4.33333349227905,4.0,3.0,3.33333333333333,0.268767447652523
